	mass A		
t	x	y	
1.435	-3.453E-2	-0.163
1.468	-3.441E-2	-0.163
1.501	-3.414E-2	-0.163
1.535	-3.351E-2	-0.163
1.568	-3.060E-2	-0.163
1.601	-2.606E-2	-0.164
1.635	-1.959E-2	-0.165
1.668	-1.250E-2	-0.166
1.701	-4.424E-3	-0.166
1.735	3.663E-3	-0.166
1.768	1.203E-2	-0.166
1.802	1.958E-2	-0.165
1.835	2.573E-2	-0.164
1.868	3.050E-2	-0.163
1.902	3.359E-2	-0.163
1.935	3.458E-2	-0.162
1.968	3.273E-2	-0.163
2.002	2.872E-2	-0.164
2.035	2.311E-2	-0.165
2.068	1.612E-2	-0.166
2.102	7.688E-3	-0.166
2.135	-8.011E-4	-0.166
2.169	-9.491E-3	-0.166
2.202	-1.754E-2	-0.166
2.235	-2.407E-2	-0.165
2.269	-2.943E-2	-0.164
2.302	-3.199E-2	-0.163
2.335	-3.254E-2	-0.163
2.369	-3.141E-2	-0.163
2.402	-2.789E-2	-0.164
2.435	-2.290E-2	-0.165
2.469	-1.546E-2	-0.166
2.502	-7.345E-3	-0.166
2.536	1.119E-3	-0.166
2.569	9.621E-3	-0.166
2.602	1.772E-2	-0.165
2.636	2.457E-2	-0.164
2.669	2.962E-2	-0.163
2.702	3.262E-2	-0.163
2.736	3.372E-2	-0.162
2.769	3.265E-2	-0.163
2.802	2.921E-2	-0.163
2.836	2.406E-2	-0.164
2.869	1.758E-2	-0.165
2.903	9.616E-3	-0.166
2.936	1.029E-3	-0.166
2.969	-7.833E-3	-0.166
3.003	-1.596E-2	-0.166
3.036	-2.287E-2	-0.165
3.069	-2.844E-2	-0.164
3.103	-3.192E-2	-0.163
3.136	-3.313E-2	-0.163
3.169	-3.163E-2	-0.163
3.203	-2.896E-2	-0.164
3.236	-2.396E-2	-0.165
3.270	-1.709E-2	-0.166
3.303	-9.026E-3	-0.166
3.336	-5.230E-4	-0.166
3.370	7.641E-3	-0.166
3.403	1.599E-2	-0.165
3.436	2.312E-2	-0.164
3.470	2.863E-2	-0.163
3.503	3.178E-2	-0.163
3.536	3.339E-2	-0.162
3.570	3.292E-2	-0.162
3.603	3.025E-2	-0.163
3.637	2.521E-2	-0.164
3.670	1.874E-2	-0.165
3.703	1.127E-2	-0.166
3.737	2.811E-3	-0.166
3.770	-6.106E-3	-0.166
3.803	-1.438E-2	-0.165
3.837	-2.167E-2	-0.165
3.870	-2.712E-2	-0.164
3.903	-3.058E-2	-0.163
3.937	-3.254E-2	-0.163
3.970	-3.205E-2	-0.163
4.004	-2.947E-2	-0.163
4.037	-2.498E-2	-0.164
4.070	-1.885E-2	-0.165
4.104	-1.088E-2	-0.166
4.137	-2.361E-3	-0.166
4.170	6.122E-3	-0.166
4.204	1.414E-2	-0.165
4.237	2.123E-2	-0.165
4.270	2.715E-2	-0.164
4.304	3.112E-2	-0.163
4.337	3.272E-2	-0.162
4.370	3.261E-2	-0.162
4.404	3.055E-2	-0.163
4.437	2.618E-2	-0.164
4.471	2.005E-2	-0.165
4.504	1.258E-2	-0.166
4.537	4.553E-3	-0.166
4.571	-4.034E-3	-0.166
4.604	-1.240E-2	-0.166
4.637	-1.994E-2	-0.165
4.671	-2.594E-2	-0.164
4.704	-2.978E-2	-0.164
4.737	-3.200E-2	-0.163
4.771	-3.201E-2	-0.163
4.804	-2.986E-2	-0.164
4.838	-2.540E-2	-0.164
4.871	-1.954E-2	-0.165
4.904	-1.252E-2	-0.166
4.938	-4.043E-3	-0.166
4.971	4.682E-3	-0.166
5.004	1.273E-2	-0.166
5.038	2.009E-2	-0.165
5.071	2.606E-2	-0.164
5.104	3.051E-2	-0.163
5.138	3.263E-2	-0.163
5.171	3.267E-2	-0.163
5.205	3.102E-2	-0.163
5.238	2.752E-2	-0.164
