	mass A		
t	x	y	
1.867	-5.962E-2	-0.126
1.900	-5.929E-2	-0.126
1.934	-5.878E-2	-0.127
1.967	-5.786E-2	-0.127
2.000	-5.257E-2	-0.127
2.034	-4.515E-2	-0.130
2.067	-3.340E-2	-0.135
2.100	-1.789E-2	-0.138
2.134	-1.003E-3	-0.139
2.167	1.680E-2	-0.137
2.200	2.980E-2	-0.134
2.234	4.352E-2	-0.131
2.267	5.287E-2	-0.129
2.300	5.855E-2	-0.127
2.334	5.891E-2	-0.127
2.367	5.454E-2	-0.129
2.400	4.635E-2	-0.132
2.434	3.407E-2	-0.136
2.467	1.903E-2	-0.137
2.500	1.288E-3	-0.138
2.534	-1.598E-2	-0.138
2.567	-3.080E-2	-0.134
2.600	-4.292E-2	-0.129
2.634	-5.269E-2	-0.126
2.667	-5.889E-2	-0.127
2.700	-5.628E-2	-0.125
2.734	-5.146E-2	-0.127
2.767	-4.218E-2	-0.131
2.800	-2.954E-2	-0.136
2.834	-1.312E-2	-0.139
2.867	3.078E-3	-0.137
2.900	2.252E-2	-0.136
2.934	3.572E-2	-0.134
2.967	4.710E-2	-0.129
3.000	5.502E-2	-0.127
3.034	6.009E-2	-0.125
3.067	5.868E-2	-0.125
3.100	5.334E-2	-0.128
3.134	4.352E-2	-0.131
3.167	2.979E-2	-0.134
3.200	1.458E-2	-0.137
3.234	-4.407E-3	-0.138
3.267	-2.119E-2	-0.138
3.300	-3.476E-2	-0.132
3.334	-4.658E-2	-0.128
3.367	-5.439E-2	-0.125
3.400	-5.591E-2	-0.125
3.434	-5.555E-2	-0.127
3.467	-4.966E-2	-0.130
3.500	-3.996E-2	-0.131
3.534	-2.649E-2	-0.136
3.567	-9.165E-3	-0.137
3.600	9.332E-3	-0.138
3.634	2.237E-2	-0.136
3.667	3.627E-2	-0.132
3.700	4.726E-2	-0.129
3.734	5.576E-2	-0.127
3.767	5.835E-2	-0.125
3.800	5.691E-2	-0.125
3.834	5.056E-2	-0.129
3.867	4.055E-2	-0.132
3.900	2.645E-2	-0.136
3.934	9.755E-3	-0.139
3.967	-7.874E-3	-0.139
4.000	-2.360E-2	-0.137
4.034	-3.673E-2	-0.132
4.067	-4.799E-2	-0.128
4.100	-5.469E-2	-0.125
4.134	-5.628E-2	-0.126
4.167	-5.396E-2	-0.127
4.200	-4.775E-2	-0.130
4.234	-3.736E-2	-0.134
4.267	-2.268E-2	-0.137
4.300	-6.114E-3	-0.139
4.334	9.755E-3	-0.137
4.367	2.568E-2	-0.135
4.400	3.879E-2	-0.131
4.434	4.882E-2	-0.128
4.467	5.539E-2	-0.126
4.500	5.687E-2	-0.126
4.534	5.421E-2	-0.127
4.567	4.760E-2	-0.130
4.600	3.639E-2	-0.134
4.634	2.088E-2	-0.137
4.667	4.866E-3	-0.139
4.700	-1.108E-2	-0.138
4.734	-2.682E-2	-0.135
4.767	-3.964E-2	-0.131
4.800	-4.985E-2	-0.128
4.834	-5.456E-2	-0.125
4.867	-5.480E-2	-0.127
4.900	-5.191E-2	-0.128
4.934	-4.478E-2	-0.131
4.967	-3.217E-2	-0.134
5.001	-1.656E-2	-0.137
5.034	4.670E-4	-0.139
5.067	1.321E-2	-0.139
5.101	3.053E-2	-0.134
5.134	4.225E-2	-0.130
5.167	5.093E-2	-0.126
5.201	5.576E-2	-0.125
5.234	5.606E-2	-0.125
5.267	5.261E-2	-0.127
5.301	4.426E-2	-0.131
5.334	3.187E-2	-0.135
5.367	1.755E-2	-0.138
5.401	1.323E-3	-0.139
5.434	-1.595E-2	-0.138
5.467	-3.140E-2	-0.136
5.501	-4.336E-2	-0.131
5.534	-5.243E-2	-0.129
5.567	-5.591E-2	-0.127
5.601	-5.579E-2	-0.127
5.634	-5.075E-2	-0.130
5.667	-4.181E-2	-0.131
5.701	-2.896E-2	-0.135
5.734	-1.290E-2	-0.139
5.767	2.168E-3	-0.139
5.801	1.866E-2	-0.137
5.834	3.317E-2	-0.134
5.867	4.388E-2	-0.130
5.901	5.242E-2	-0.128
5.934	5.600E-2	-0.126
5.967	5.531E-2	-0.127
6.001	5.073E-2	-0.129
6.034	4.092E-2	-0.132
6.067	2.800E-2	-0.136
6.101	9.755E-3	-0.138
6.134	-7.830E-3	-0.139
6.167	-2.029E-2	-0.138
6.201	-3.442E-2	-0.134
6.234	-4.540E-2	-0.130
6.267	-5.295E-2	-0.127
6.301	-5.368E-2	-0.127
6.334	-5.284E-2	-0.128
6.367	-4.722E-2	-0.130
6.401	-3.884E-2	-0.133
6.434	-2.521E-2	-0.136
6.467	-9.599E-3	-0.139
6.501	7.159E-3	-0.138
6.534	2.243E-2	-0.136
6.567	3.615E-2	-0.132
6.601	4.602E-2	-0.129
6.634	5.353E-2	-0.127
6.667	5.596E-2	-0.125
6.701	5.411E-2	-0.126
6.734	4.785E-2	-0.130
6.767	3.721E-2	-0.133
6.801	2.393E-2	-0.137
6.834	8.215E-3	-0.139
6.867	-8.560E-3	-0.138
6.901	-2.423E-2	-0.136
6.934	-3.706E-2	-0.132
6.967	-4.771E-2	-0.129
7.001	-5.413E-2	-0.127
7.034	-5.405E-2	-0.127
7.067	-5.135E-2	-0.128
7.101	-4.438E-2	-0.131
7.134	-3.476E-2	-0.134
7.167	-2.059E-2	-0.137
7.201	-4.497E-3	-0.139
7.234	1.137E-2	-0.139
7.267	2.584E-2	-0.137
7.301	3.854E-2	-0.132
7.334	4.775E-2	-0.129
7.367	5.315E-2	-0.127
7.401	5.613E-2	-0.127
7.434	5.293E-2	-0.128
7.467	4.500E-2	-0.131
7.501	3.359E-2	-0.135
7.534	2.088E-2	-0.137
7.567	3.735E-3	-0.138
7.601	-1.352E-2	-0.139
7.634	-2.859E-2	-0.136
7.667	-4.074E-2	-0.132
7.701	-4.969E-2	-0.129
7.734	-5.466E-2	-0.127
7.767	-5.405E-2	-0.129
7.801	-4.963E-2	-0.130
7.834	-4.150E-2	-0.133
7.867	-2.957E-2	-0.134
7.901	-1.520E-2	-0.138
7.934	2.123E-3	-0.139
7.967	1.680E-2	-0.138
8.001	2.937E-2	-0.136
8.034	4.092E-2	-0.132
8.067	4.966E-2	-0.131
8.101	5.539E-2	-0.127
8.134	5.535E-2	-0.127
8.167	5.088E-2	-0.129
8.201	4.166E-2	-0.132
8.234	2.959E-2	-0.136
8.267	1.495E-2	-0.139
8.301	-1.300E-3	-0.139
8.334	-1.751E-2	-0.139
8.368	-3.201E-2	-0.135
8.401	-4.201E-2	-0.130
8.434	-4.952E-2	-0.127
8.468	-5.331E-2	-0.127
8.501	-5.248E-2	-0.127
8.534	-4.739E-2	-0.130
8.568	-3.810E-2	-0.133
8.601	-2.573E-2	-0.136
8.634	-9.907E-3	-0.138
8.668	7.655E-3	-0.139
8.701	2.126E-2	-0.136
8.734	3.227E-2	-0.134
8.768	4.500E-2	-0.130
8.801	5.217E-2	-0.126
8.834	5.528E-2	-0.125
8.868	5.375E-2	-0.126
8.901	4.793E-2	-0.129
8.934	3.866E-2	-0.133
8.968	2.571E-2	-0.136
9.001	8.642E-3	-0.138
9.034	-6.197E-3	-0.138
9.068	-2.104E-2	-0.137
9.101	-3.513E-2	-0.134
9.134	-4.404E-2	-0.130
9.168	-5.099E-2	-0.127
9.201	-5.331E-2	-0.127
9.234	-5.184E-2	-0.128
9.268	-4.574E-2	-0.130
9.301	-3.567E-2	-0.134
9.334	-2.141E-2	-0.137
9.368	-6.939E-3	-0.138
9.401	9.755E-3	-0.138
9.434	2.534E-2	-0.135
9.468	3.795E-2	-0.131
9.501	4.804E-2	-0.128
9.534	5.291E-2	-0.125
9.568	5.464E-2	-0.125
9.601	5.207E-2	-0.126
9.634	4.527E-2	-0.129
9.668	3.481E-2	-0.133
9.701	2.088E-2	-0.137
9.734	4.562E-3	-0.138
9.768	-1.028E-2	-0.137
9.801	-2.475E-2	-0.136
9.834	-3.662E-2	-0.133
9.868	-4.748E-2	-0.130
9.901	-5.241E-2	-0.127
9.934	-5.330E-2	-0.126
9.968	-4.993E-2	-0.128
10.001	-4.268E-2	-0.130
10.034	-3.197E-2	-0.134
10.068	-1.840E-2	-0.137
10.101	-1.745E-3	-0.138
10.134	1.413E-2	-0.138
10.168	2.853E-2	-0.135
10.201	4.017E-2	-0.131
10.234	4.813E-2	-0.128
10.268	5.322E-2	-0.125
10.301	5.364E-2	-0.125
10.334	4.949E-2	-0.127
10.368	4.162E-2	-0.131
10.401	3.038E-2	-0.135
10.434	1.606E-2	-0.138
10.468	8.518E-4	-0.138
10.501	-1.436E-2	-0.138
10.534	-2.771E-2	-0.135
10.568	-4.081E-2	-0.132
10.601	-4.828E-2	-0.128
10.634	-5.228E-2	-0.127
10.668	-5.223E-2	-0.127
10.701	-4.732E-2	-0.128
10.734	-3.913E-2	-0.131
10.768	-2.738E-2	-0.135
10.801	-1.065E-2	-0.138
10.834	5.442E-3	-0.139
10.868	1.784E-2	-0.137
10.901	3.175E-2	-0.134
10.934	4.248E-2	-0.130
10.968	4.951E-2	-0.127
11.001	5.316E-2	-0.128
11.034	5.240E-2	-0.126
11.068	4.679E-2	-0.128
11.101	3.798E-2	-0.132
11.134	2.584E-2	-0.136
11.168	1.087E-2	-0.136
11.201	-3.600E-3	-0.137
11.234	-1.918E-2	-0.136
11.268	-3.319E-2	-0.135
11.301	-4.347E-2	-0.131
11.334	-4.978E-2	-0.128
11.368	-5.072E-2	-0.128
11.401	-5.141E-2	-0.129
11.434	-4.564E-2	-0.132
11.468	-3.439E-2	-0.134
11.501	-2.296E-2	-0.137
11.534	-8.794E-3	-0.138
11.568	8.188E-3	-0.138
11.601	2.240E-2	-0.136
11.635	3.480E-2	-0.133
11.668	4.426E-2	-0.131
11.701	4.994E-2	-0.130
11.735	5.196E-2	-0.128
11.768	4.998E-2	-0.129
11.801	4.394E-2	-0.132
11.835	3.401E-2	-0.135
11.868	2.126E-2	-0.138
11.901	7.159E-3	-0.138
11.935	-9.165E-3	-0.138
11.968	-2.306E-2	-0.137
12.001	-3.582E-2	-0.135
12.035	-4.527E-2	-0.132
12.068	-5.058E-2	-0.128
12.101	-5.234E-2	-0.129
12.135	-4.922E-2	-0.130
12.168	-4.174E-2	-0.132
12.201	-3.076E-2	-0.136
12.235	-1.658E-2	-0.138
12.268	-2.487E-3	-0.138
12.301	1.272E-2	-0.138
12.335	2.719E-2	-0.134
12.368	3.739E-2	-0.134
12.401	4.591E-2	-0.131
12.435	5.037E-2	-0.129
12.468	5.140E-2	-0.129
12.501	4.792E-2	-0.130
12.535	4.062E-2	-0.133
12.568	2.982E-2	-0.136
12.601	1.680E-2	-0.137
12.635	1.223E-3	-0.138
12.668	-1.399E-2	-0.139
12.701	-2.749E-2	-0.137
12.735	-3.882E-2	-0.134
12.768	-4.693E-2	-0.130
12.801	-5.154E-2	-0.130
12.835	-5.156E-2	-0.130
12.868	-4.719E-2	-0.131
12.901	-3.835E-2	-0.134
12.935	-2.697E-2	-0.134
12.968	-1.250E-2	-0.137
13.001	2.707E-3	-0.138
13.035	1.755E-2	-0.136
13.068	2.979E-2	-0.134
13.101	4.015E-2	-0.133
13.135	4.728E-2	-0.130
13.168	5.056E-2	-0.128
13.201	4.998E-2	-0.129
13.235	4.554E-2	-0.131
13.268	3.720E-2	-0.134
13.301	2.534E-2	-0.136
13.335	1.229E-2	-0.138
13.368	-3.144E-3	-0.138
13.401	-1.867E-2	-0.137
13.435	-3.172E-2	-0.134
13.468	-4.242E-2	-0.132
13.501	-4.910E-2	-0.130
13.535	-4.812E-2	-0.128
13.568	-4.812E-2	-0.130
13.601	-4.280E-2	-0.132
13.635	-3.402E-2	-0.135
13.668	-2.163E-2	-0.138
13.701	-6.666E-3	-0.139
13.735	8.272E-3	-0.138
13.768	2.137E-2	-0.136
13.801	3.355E-2	-0.133
13.835	4.272E-2	-0.130
13.868	4.908E-2	-0.129
13.901	5.109E-2	-0.128
13.935	4.911E-2	-0.129
13.968	4.350E-2	-0.132
14.001	3.313E-2	-0.133
14.035	2.094E-2	-0.135
14.068	6.869E-3	-0.137
14.101	-8.404E-3	-0.137
14.135	-2.215E-2	-0.136
14.168	-3.362E-2	-0.132
14.201	-4.293E-2	-0.130
14.235	-4.691E-2	-0.127
14.268	-4.849E-2	-0.128
