	mass A		
t	x	y	
0.167	-5.971E-2	-0.130
0.200	-5.738E-2	-0.131
0.234	-5.097E-2	-0.133
0.267	-4.047E-2	-0.137
0.300	-2.678E-2	-0.140
0.334	-1.059E-2	-0.142
0.367	5.315E-3	-0.142
0.400	2.056E-2	-0.140
0.434	3.497E-2	-0.137
0.467	4.616E-2	-0.133
0.500	5.333E-2	-0.130
0.534	5.667E-2	-0.128
0.567	5.583E-2	-0.128
0.600	5.113E-2	-0.130
0.634	4.200E-2	-0.134
0.667	2.950E-2	-0.138
0.701	1.369E-2	-0.141
0.734	-2.554E-3	-0.142
0.767	-1.814E-2	-0.141
0.801	-3.232E-2	-0.138
0.834	-4.448E-2	-0.135
0.867	-5.389E-2	-0.132
0.901	-5.930E-2	-0.129
0.934	-6.023E-2	-0.129
0.967	-5.644E-2	-0.130
1.001	-4.846E-2	-0.134
1.034	-3.708E-2	-0.137
1.068	-2.259E-2	-0.140
1.101	-5.042E-3	-0.142
1.134	1.083E-2	-0.141
1.168	2.594E-2	-0.139
1.201	3.923E-2	-0.136
1.234	4.921E-2	-0.132
1.268	5.508E-2	-0.129
1.301	5.705E-2	-0.128
1.334	5.507E-2	-0.129
1.368	4.900E-2	-0.132
1.401	3.862E-2	-0.135
1.435	2.534E-2	-0.139
1.468	9.504E-3	-0.141
1.501	-5.652E-3	-0.142
1.535	-2.205E-2	-0.140
1.568	-3.619E-2	-0.137
1.601	-4.683E-2	-0.134
1.635	-5.446E-2	-0.131
1.668	-5.795E-2	-0.129
1.701	-5.726E-2	-0.130
1.735	-5.258E-2	-0.132
1.768	-4.376E-2	-0.135
1.801	-3.123E-2	-0.139
1.835	-1.569E-2	-0.141
1.868	7.575E-4	-0.142
1.902	1.535E-2	-0.141
1.935	3.029E-2	-0.138
1.968	4.249E-2	-0.135
2.002	5.150E-2	-0.131
2.035	5.614E-2	-0.129
2.068	5.672E-2	-0.129
2.102	5.355E-2	-0.130
2.135	4.578E-2	-0.133
2.168	3.523E-2	-0.137
2.202	2.050E-2	-0.140
2.235	4.405E-3	-0.142
2.269	-1.088E-2	-0.142
2.302	-2.671E-2	-0.140
2.335	-3.971E-2	-0.136
2.369	-4.999E-2	-0.133
2.402	-5.615E-2	-0.130
2.435	-5.852E-2	-0.129
2.469	-5.628E-2	-0.130
2.502	-5.017E-2	-0.133
2.535	-3.987E-2	-0.136
2.569	-2.684E-2	-0.140
2.602	-1.081E-2	-0.142
2.635	4.972E-3	-0.142
2.669	2.088E-2	-0.140
2.702	3.502E-2	-0.137
2.736	4.570E-2	-0.133
2.769	5.271E-2	-0.130
2.802	5.619E-2	-0.129
2.836	5.561E-2	-0.129
2.869	5.084E-2	-0.131
2.902	4.210E-2	-0.134
2.936	3.070E-2	-0.138
2.969	1.543E-2	-0.141
3.002	-7.033E-4	-0.142
3.036	-1.611E-2	-0.141
3.069	-3.081E-2	-0.139
3.103	-4.314E-2	-0.135
3.136	-5.219E-2	-0.132
3.169	-5.623E-2	-0.130
3.203	-5.729E-2	-0.129
3.236	-5.386E-2	-0.131
3.269	-4.626E-2	-0.134
3.303	-3.509E-2	-0.138
3.336	-2.162E-2	-0.140
3.369	-4.519E-3	-0.142
3.403	1.097E-2	-0.141
3.436	2.543E-2	-0.139
3.469	3.855E-2	-0.136
3.503	4.794E-2	-0.132
3.536	5.431E-2	-0.129
3.570	5.611E-2	-0.128
3.603	5.434E-2	-0.129
3.636	4.851E-2	-0.132
3.670	3.850E-2	-0.136
3.703	2.530E-2	-0.139
3.736	1.006E-2	-0.141
3.770	-5.383E-3	-0.142
3.803	-2.172E-2	-0.140
3.836	-3.520E-2	-0.137
3.870	-4.639E-2	-0.134
3.903	-5.363E-2	-0.131
3.937	-5.676E-2	-0.129
3.970	-5.605E-2	-0.130
4.003	-5.157E-2	-0.132
4.037	-4.273E-2	-0.135
4.070	-3.072E-2	-0.138
4.103	-1.520E-2	-0.141
4.137	8.553E-4	-0.142
4.170	1.560E-2	-0.141
4.203	2.975E-2	-0.138
4.237	4.214E-2	-0.134
4.270	5.060E-2	-0.131
4.304	5.518E-2	-0.129
4.337	5.544E-2	-0.129
4.370	5.239E-2	-0.130
4.404	4.514E-2	-0.133
4.437	3.403E-2	-0.137
4.470	1.974E-2	-0.140
4.504	4.474E-3	-0.142
4.537	-1.102E-2	-0.141
4.570	-2.677E-2	-0.139
4.604	-3.926E-2	-0.136
4.637	-4.904E-2	-0.133
4.670	-5.426E-2	-0.131
4.704	-5.629E-2	-0.130
4.737	-5.437E-2	-0.131
4.771	-4.847E-2	-0.133
4.804	-3.856E-2	-0.137
