	mass A		
t	x	y	
0.200	-2.815E-2	-0.140
0.234	-2.715E-2	-0.140
0.267	-2.421E-2	-0.141
0.300	-1.944E-2	-0.141
0.334	-1.307E-2	-0.142
0.367	-5.474E-3	-0.143
0.400	2.083E-3	-0.143
0.434	9.607E-3	-0.142
0.467	1.651E-2	-0.142
0.500	2.186E-2	-0.141
0.534	2.538E-2	-0.140
0.567	2.701E-2	-0.140
0.600	2.653E-2	-0.140
0.634	2.414E-2	-0.140
0.667	1.999E-2	-0.141
0.701	1.411E-2	-0.142
0.734	6.766E-3	-0.142
0.767	-7.950E-4	-0.143
0.801	-8.396E-3	-0.143
0.834	-1.544E-2	-0.142
0.867	-2.120E-2	-0.141
0.901	-2.534E-2	-0.141
0.934	-2.758E-2	-0.140
0.967	-2.761E-2	-0.140
1.001	-2.549E-2	-0.141
1.034	-2.143E-2	-0.141
1.067	-1.587E-2	-0.142
1.101	-8.825E-3	-0.143
1.134	-1.355E-3	-0.143
1.168	6.197E-3	-0.143
1.201	1.328E-2	-0.142
1.234	1.949E-2	-0.141
1.268	2.367E-2	-0.140
1.301	2.609E-2	-0.140
1.334	2.657E-2	-0.140
1.368	2.491E-2	-0.140
1.401	2.141E-2	-0.140
1.434	1.612E-2	-0.142
1.468	9.643E-3	-0.142
1.501	2.139E-3	-0.143
1.535	-5.359E-3	-0.142
1.568	-1.248E-2	-0.142
1.601	-1.880E-2	-0.142
1.635	-2.384E-2	-0.141
1.668	-2.690E-2	-0.140
1.701	-2.797E-2	-0.140
1.735	-2.681E-2	-0.140
1.768	-2.343E-2	-0.141
1.801	-1.824E-2	-0.142
1.835	-1.179E-2	-0.142
1.868	-4.668E-3	-0.143
1.901	3.095E-3	-0.143
1.935	1.031E-2	-0.142
1.968	1.678E-2	-0.142
2.002	2.170E-2	-0.141
2.035	2.494E-2	-0.140
2.068	2.609E-2	-0.139
2.102	2.552E-2	-0.140
2.135	2.294E-2	-0.140
2.168	1.847E-2	-0.141
2.202	1.251E-2	-0.142
2.235	5.523E-3	-0.143
2.268	-2.071E-3	-0.143
2.302	-9.466E-3	-0.142
2.335	-1.636E-2	-0.142
2.369	-2.200E-2	-0.141
2.402	-2.569E-2	-0.140
2.435	-2.754E-2	-0.140
2.469	-2.737E-2	-0.140
2.502	-2.503E-2	-0.140
2.535	-2.061E-2	-0.141
2.569	-1.473E-2	-0.142
2.602	-7.657E-3	-0.142
2.635	-1.583E-4	-0.142
2.669	7.246E-3	-0.142
2.702	1.390E-2	-0.142
2.735	1.963E-2	-0.141
2.769	2.355E-2	-0.140
2.802	2.590E-2	-0.140
2.836	2.602E-2	-0.139
2.869	2.501E-2	-0.139
2.902	2.117E-2	-0.140
2.936	1.585E-2	-0.141
2.969	9.243E-3	-0.141
3.002	1.792E-3	-0.142
3.036	-5.770E-3	-0.142
3.069	-1.273E-2	-0.141
3.102	-1.861E-2	-0.141
3.136	-2.323E-2	-0.140
3.169	-2.599E-2	-0.139
3.202	-2.663E-2	-0.139
3.236	-2.536E-2	-0.139
3.269	-2.193E-2	-0.140
3.303	-1.659E-2	-0.141
3.336	-9.999E-3	-0.141
3.369	-2.843E-3	-0.142
3.403	4.666E-3	-0.142
3.436	1.174E-2	-0.141
3.469	1.793E-2	-0.140
3.503	2.267E-2	-0.140
3.536	2.560E-2	-0.139
3.569	2.674E-2	-0.139
3.603	2.567E-2	-0.139
3.636	2.272E-2	-0.140
3.670	1.801E-2	-0.141
3.703	1.177E-2	-0.141
3.736	4.758E-3	-0.142
3.770	-2.834E-3	-0.142
3.803	-9.904E-3	-0.142
3.836	-1.628E-2	-0.141
3.870	-2.147E-2	-0.140
3.903	-2.491E-2	-0.140
3.936	-2.664E-2	-0.139
3.970	-2.600E-2	-0.139
4.003	-2.316E-2	-0.140
4.036	-1.862E-2	-0.141
4.070	-1.278E-2	-0.141
4.103	-5.810E-3	-0.142
4.137	1.389E-3	-0.142
4.170	8.772E-3	-0.142
4.203	1.524E-2	-0.141
4.237	2.047E-2	-0.140
4.270	2.398E-2	-0.140
4.303	2.618E-2	-0.139
4.337	2.611E-2	-0.139
4.370	2.390E-2	-0.140
4.403	1.988E-2	-0.140
4.437	1.444E-2	-0.141
4.470	7.593E-3	-0.142
4.504	3.845E-4	-0.142
4.537	-6.957E-3	-0.142
4.570	-1.357E-2	-0.141
4.604	-1.917E-2	-0.141
4.637	-2.343E-2	-0.140
4.670	-2.563E-2	-0.139
4.704	-2.595E-2	-0.139
4.737	-2.409E-2	-0.140
4.770	-2.025E-2	-0.140
4.804	-1.512E-2	-0.141
4.837	-8.633E-3	-0.142
4.870	-1.418E-3	-0.142
4.904	5.812E-3	-0.142
4.937	1.269E-2	-0.141
4.971	1.861E-2	-0.141
5.004	2.309E-2	-0.140
5.037	2.554E-2	-0.139
5.071	2.615E-2	-0.139
5.104	2.491E-2	-0.139
5.137	2.181E-2	-0.140
5.171	1.690E-2	-0.141
5.204	1.056E-2	-0.141
5.237	3.568E-3	-0.142
5.271	-3.769E-3	-0.142
5.304	-1.057E-2	-0.142
5.337	-1.678E-2	-0.141
5.371	-2.168E-2	-0.140
5.404	-2.473E-2	-0.140
5.438	-2.568E-2	-0.140
5.471	-2.489E-2	-0.140
5.504	-2.190E-2	-0.140
5.538	-1.732E-2	-0.141
5.571	-1.134E-2	-0.142
5.604	-4.414E-3	-0.142
5.638	2.887E-3	-0.142
5.671	9.934E-3	-0.142
5.704	1.608E-2	-0.141
5.738	2.109E-2	-0.140
5.771	2.459E-2	-0.140
5.805	2.603E-2	-0.139
5.838	2.552E-2	-0.139
5.871	2.315E-2	-0.140
5.905	1.906E-2	-0.141
5.938	1.326E-2	-0.141
5.971	6.542E-3	-0.142
6.005	-5.958E-4	-0.142
6.038	-7.649E-3	-0.142
6.071	-1.428E-2	-0.141
6.105	-1.964E-2	-0.141
6.138	-2.333E-2	-0.140
6.171	-2.509E-2	-0.140
6.205	-2.508E-2	-0.140
6.238	-2.313E-2	-0.140
6.272	-1.920E-2	-0.141
6.305	-1.372E-2	-0.141
6.338	-7.187E-3	-0.142
6.372	-5.247E-5	-0.142
6.405	6.992E-3	-0.142
6.438	1.373E-2	-0.141
6.472	1.917E-2	-0.140
6.505	2.311E-2	-0.140
6.538	2.535E-2	-0.139
6.572	2.565E-2	-0.139
6.605	2.396E-2	-0.140
6.638	2.049E-2	-0.140
6.672	1.548E-2	-0.141
6.705	9.167E-3	-0.142
6.739	2.210E-3	-0.142
6.772	-5.109E-3	-0.142
6.805	-1.157E-2	-0.142
6.839	-1.727E-2	-0.141
6.872	-2.199E-2	-0.140
6.905	-2.479E-2	-0.140
6.939	-2.520E-2	-0.140
6.972	-2.399E-2	-0.140
7.005	-2.090E-2	-0.140
7.039	-1.604E-2	-0.141
7.072	-9.791E-3	-0.142
7.106	-3.031E-3	-0.142
7.139	4.105E-3	-0.142
7.172	1.096E-2	-0.141
7.206	1.681E-2	-0.141
7.239	2.155E-2	-0.140
7.272	2.449E-2	-0.140
7.306	2.560E-2	-0.139
7.339	2.459E-2	-0.140
7.372	2.211E-2	-0.140
7.406	1.752E-2	-0.141
7.439	1.176E-2	-0.141
7.472	5.224E-3	-0.142
7.506	-1.843E-3	-0.142
7.539	-8.749E-3	-0.142
7.573	-1.498E-2	-0.141
7.606	-2.018E-2	-0.141
7.639	-2.364E-2	-0.140
7.673	-2.492E-2	-0.140
7.706	-2.445E-2	-0.140
7.739	-2.200E-2	-0.140
7.773	-1.788E-2	-0.141
7.806	-1.229E-2	-0.142
7.839	-5.797E-3	-0.142
7.873	1.157E-3	-0.142
7.906	8.130E-3	-0.142
7.940	1.443E-2	-0.141
7.973	1.968E-2	-0.140
8.006	2.334E-2	-0.140
8.040	2.523E-2	-0.139
8.073	2.528E-2	-0.139
8.106	2.319E-2	-0.140
8.140	1.946E-2	-0.140
8.173	1.416E-2	-0.141
8.206	7.941E-3	-0.141
8.240	9.347E-4	-0.142
8.273	-6.065E-3	-0.142
8.306	-1.266E-2	-0.141
8.340	-1.796E-2	-0.141
8.373	-2.215E-2	-0.140
8.407	-2.422E-2	-0.140
8.440	-2.449E-2	-0.140
8.473	-2.283E-2	-0.140
8.507	-1.957E-2	-0.140
8.540	-1.452E-2	-0.141
8.573	-8.252E-3	-0.142
