	mass A		
t	x	y	
1.902	-3.778E-2	-0.175
1.935	-3.771E-2	-0.175
1.968	-3.720E-2	-0.175
2.002	-3.476E-2	-0.174
2.035	-3.066E-2	-0.175
2.068	-2.401E-2	-0.176
2.102	-1.518E-2	-0.177
2.135	-4.909E-3	-0.178
2.169	5.946E-3	-0.178
2.202	1.696E-2	-0.177
2.235	2.618E-2	-0.176
2.269	3.337E-2	-0.175
2.302	3.797E-2	-0.174
2.335	3.989E-2	-0.173
2.369	3.855E-2	-0.173
2.402	3.466E-2	-0.174
2.435	2.769E-2	-0.176
2.469	1.913E-2	-0.177
2.502	8.779E-3	-0.178
2.536	-2.488E-3	-0.178
2.569	-1.315E-2	-0.177
2.602	-2.280E-2	-0.176
2.636	-3.024E-2	-0.175
2.669	-3.498E-2	-0.175
2.702	-3.733E-2	-0.174
2.736	-3.649E-2	-0.174
2.769	-3.201E-2	-0.175
2.802	-2.536E-2	-0.176
2.836	-1.642E-2	-0.177
2.869	-6.233E-3	-0.178
2.903	4.528E-3	-0.178
2.936	1.544E-2	-0.177
2.969	2.440E-2	-0.176
3.003	3.189E-2	-0.175
3.036	3.706E-2	-0.174
3.069	3.919E-2	-0.173
3.103	3.825E-2	-0.173
3.136	3.474E-2	-0.174
3.169	2.843E-2	-0.175
3.203	2.023E-2	-0.177
3.236	9.672E-3	-0.178
3.269	-1.285E-3	-0.178
3.303	-1.199E-2	-0.177
3.336	-2.087E-2	-0.177
3.370	-2.852E-2	-0.176
3.403	-3.424E-2	-0.175
3.436	-3.670E-2	-0.174
3.470	-3.629E-2	-0.174
3.503	-3.277E-2	-0.175
3.536	-2.647E-2	-0.176
3.570	-1.802E-2	-0.177
3.603	-7.576E-3	-0.178
3.636	3.202E-3	-0.178
3.670	1.381E-2	-0.177
3.703	2.297E-2	-0.176
3.737	3.090E-2	-0.175
3.770	3.639E-2	-0.174
3.803	3.865E-2	-0.173
3.837	3.828E-2	-0.173
3.870	3.505E-2	-0.174
3.903	2.925E-2	-0.175
3.937	2.133E-2	-0.177
3.970	1.099E-2	-0.178
