	mass A		
t	x	y	
0.000	-3.686E-2	-0.132
0.033	-3.617E-2	-0.132
0.067	-3.243E-2	-0.133
0.100	-2.625E-2	-0.135
0.133	-1.732E-2	-0.136
0.167	-6.879E-3	-0.137
0.200	4.421E-3	-0.137
0.234	1.492E-2	-0.137
0.267	2.393E-2	-0.135
0.300	3.178E-2	-0.134
0.334	3.748E-2	-0.132
0.367	4.037E-2	-0.131
0.400	4.011E-2	-0.132
0.434	3.681E-2	-0.133
0.467	3.110E-2	-0.134
0.500	2.289E-2	-0.136
0.534	1.280E-2	-0.137
0.567	1.945E-3	-0.137
0.601	-8.930E-3	-0.137
0.634	-1.897E-2	-0.136
0.667	-2.735E-2	-0.134
0.701	-3.319E-2	-0.133
0.734	-3.629E-2	-0.132
0.767	-3.643E-2	-0.132
0.801	-3.361E-2	-0.133
0.834	-2.795E-2	-0.134
0.867	-1.969E-2	-0.136
0.901	-9.613E-3	-0.137
0.934	1.081E-3	-0.137
0.968	1.184E-2	-0.137
1.001	2.158E-2	-0.136
1.034	2.965E-2	-0.134
1.068	3.583E-2	-0.133
1.101	3.956E-2	-0.132
1.134	4.026E-2	-0.131
1.168	3.791E-2	-0.132
1.201	3.277E-2	-0.134
1.234	2.539E-2	-0.135
1.268	1.606E-2	-0.137
1.301	5.451E-3	-0.137
1.335	-5.240E-3	-0.137
1.368	-1.565E-2	-0.136
1.401	-2.459E-2	-0.135
1.435	-3.121E-2	-0.133
1.468	-3.517E-2	-0.132
1.501	-3.630E-2	-0.132
1.535	-3.452E-2	-0.132
1.568	-2.967E-2	-0.134
1.601	-2.237E-2	-0.135
1.635	-1.302E-2	-0.137
1.668	-2.335E-3	-0.137
1.702	8.847E-3	-0.137
1.735	1.884E-2	-0.136
1.768	2.720E-2	-0.135
1.802	3.403E-2	-0.133
1.835	3.845E-2	-0.132
1.868	4.020E-2	-0.131
1.902	3.872E-2	-0.132
1.935	3.444E-2	-0.133
1.968	2.781E-2	-0.135
2.002	1.906E-2	-0.136
2.035	8.859E-3	-0.137
2.069	-2.140E-3	-0.137
2.102	-1.236E-2	-0.137
2.135	-2.178E-2	-0.135
2.169	-2.901E-2	-0.134
2.202	-3.394E-2	-0.133
2.235	-3.597E-2	-0.132
2.269	-3.506E-2	-0.132
2.302	-3.120E-2	-0.133
2.335	-2.473E-2	-0.135
2.369	-1.614E-2	-0.136
2.402	-5.711E-3	-0.137
2.436	5.311E-3	-0.137
2.469	1.547E-2	-0.137
2.502	2.446E-2	-0.135
2.536	3.175E-2	-0.134
2.569	3.690E-2	-0.132
2.602	3.965E-2	-0.132
2.636	3.909E-2	-0.132
2.669	3.565E-2	-0.133
2.702	2.998E-2	-0.134
2.736	2.175E-2	-0.136
2.769	1.208E-2	-0.137
2.803	1.521E-3	-0.137
2.836	-8.956E-3	-0.137
2.869	-1.856E-2	-0.136
2.903	-2.676E-2	-0.134
2.936	-3.240E-2	-0.133
2.969	-3.525E-2	-0.132
3.003	-3.524E-2	-0.132
