	mass A		
t	x	y	
7.640	-4.200E-2	-0.168
7.673	-4.193E-2	-0.168
7.707	-4.176E-2	-0.168
7.740	-4.175E-2	-0.168
7.773	-4.145E-2	-0.168
7.807	-3.933E-2	-0.168
7.840	-3.503E-2	-0.169
7.873	-3.002E-2	-0.171
7.907	-2.311E-2	-0.172
7.940	-1.365E-2	-0.173
7.974	-2.911E-3	-0.174
8.007	6.313E-3	-0.174
8.040	1.483E-2	-0.173
8.074	2.120E-2	-0.172
8.107	3.138E-2	-0.172
8.140	3.421E-2	-0.171
8.174	3.657E-2	-0.170
8.207	3.779E-2	-0.170
8.240	3.952E-2	-0.170
8.274	4.013E-2	-0.170
8.307	3.345E-2	-0.172
8.341	2.634E-2	-0.173
8.374	1.758E-2	-0.173
8.407	7.734E-3	-0.174
8.441	-2.953E-3	-0.174
8.474	-1.149E-2	-0.174
8.507	-1.996E-2	-0.173
8.541	-2.753E-2	-0.172
8.574	-3.396E-2	-0.170
8.607	-3.459E-2	-0.170
8.641	-3.534E-2	-0.170
8.674	-3.575E-2	-0.170
8.708	-3.369E-2	-0.171
8.741	-3.225E-2	-0.171
8.774	-2.486E-2	-0.173
8.808	-2.008E-2	-0.173
8.841	-1.143E-2	-0.174
8.874	-2.522E-3	-0.174
8.908	7.610E-3	-0.174
8.941	2.048E-2	-0.173
8.974	2.856E-2	-0.172
9.008	3.512E-2	-0.171
9.041	3.814E-2	-0.171
9.075	4.009E-2	-0.170
9.108	3.951E-2	-0.171
9.141	3.724E-2	-0.171
9.175	3.249E-2	-0.172
9.208	2.763E-2	-0.173
9.241	2.047E-2	-0.174
9.275	1.006E-2	-0.175
9.308	1.227E-3	-0.174
9.341	-8.536E-3	-0.174
9.375	-1.565E-2	-0.173
9.408	-2.675E-2	-0.172
9.441	-3.303E-2	-0.171
9.475	-3.704E-2	-0.170
9.508	-3.678E-2	-0.170
9.542	-3.672E-2	-0.170
9.575	-3.431E-2	-0.171
9.608	-2.983E-2	-0.171
9.642	-2.420E-2	-0.172
9.675	-2.345E-2	-0.172
9.708	-1.456E-2	-0.173
9.742	-2.406E-3	-0.174
9.775	7.438E-3	-0.174
9.808	1.737E-2	-0.173
9.842	2.552E-2	-0.172
9.875	3.320E-2	-0.171
9.909	3.838E-2	-0.170
9.942	4.228E-2	-0.169
9.975	4.292E-2	-0.169
10.009	4.106E-2	-0.169
10.042	3.574E-2	-0.171
10.075	2.978E-2	-0.172
10.109	2.202E-2	-0.173
10.142	1.283E-2	-0.174
10.175	4.133E-3	-0.174
10.209	-5.341E-3	-0.174
10.242	-1.424E-2	-0.173
10.276	-2.299E-2	-0.172
10.309	-2.878E-2	-0.171
10.342	-3.078E-2	-0.170
10.376	-3.542E-2	-0.169
10.409	-4.055E-2	-0.168
10.442	-3.933E-2	-0.168
10.476	-3.602E-2	-0.169
10.509	-3.036E-2	-0.171
10.542	-2.466E-2	-0.172
10.576	-1.595E-2	-0.173
10.609	-4.949E-3	-0.173
10.643	4.617E-3	-0.174
10.676	1.400E-2	-0.173
10.709	2.339E-2	-0.173
10.743	3.102E-2	-0.171
10.776	3.468E-2	-0.171
10.809	4.046E-2	-0.169
10.843	4.186E-2	-0.168
10.876	4.124E-2	-0.169
10.909	3.683E-2	-0.169
10.943	3.146E-2	-0.171
10.976	2.405E-2	-0.172
11.010	1.685E-2	-0.173
